5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 2 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
9/26/2018 17:55,15.0,37.0,52.0,2.0,100.0
9/26/2018 18:00,8.0,34.0,42.0,2.0,100.0
9/26/2018 18:05,10.0,31.0,41.0,2.0,100.0
9/26/2018 18:10,8.0,37.0,45.0,2.0,100.0
9/26/2018 18:15,22.0,37.0,59.0,2.0,100.0
9/26/2018 18:20,8.0,34.0,42.0,2.0,100.0
9/26/2018 18:25,10.0,30.0,40.0,2.0,100.0
9/26/2018 18:30,13.0,36.0,49.0,2.0,100.0
9/26/2018 18:35,17.0,38.0,55.0,2.0,100.0
9/26/2018 18:40,12.0,36.0,48.0,2.0,100.0
9/26/2018 18:45,13.0,30.0,43.0,2.0,100.0
9/26/2018 18:50,6.0,19.0,25.0,2.0,100.0
9/26/2018 18:55,14.0,30.0,44.0,2.0,100.0
9/26/2018 19:00,9.0,34.0,43.0,2.0,100.0
9/26/2018 19:05,6.0,51.0,57.0,2.0,100.0
9/26/2018 19:10,2.0,29.0,31.0,2.0,100.0
9/26/2018 19:15,2.0,38.0,40.0,2.0,100.0
9/26/2018 19:20,2.0,34.0,36.0,2.0,100.0
9/26/2018 19:25,2.0,31.0,33.0,2.0,100.0
9/26/2018 19:30,1.0,36.0,37.0,2.0,100.0
9/26/2018 19:35,1.0,29.0,30.0,2.0,100.0
9/26/2018 19:40,1.0,42.0,43.0,2.0,100.0
9/26/2018 19:45,3.0,32.0,35.0,2.0,100.0
9/26/2018 19:50,3.0,32.0,35.0,2.0,100.0
9/26/2018 19:55,2.0,36.0,38.0,2.0,100.0
9/26/2018 20:00,4.0,29.0,33.0,2.0,100.0
9/26/2018 20:05,3.0,27.0,30.0,2.0,100.0
9/26/2018 20:10,1.0,37.0,38.0,2.0,100.0
9/26/2018 20:15,5.0,30.0,35.0,2.0,100.0
9/26/2018 20:20,1.0,29.0,30.0,2.0,100.0
9/26/2018 20:25,4.0,23.0,27.0,2.0,100.0
9/26/2018 20:30,7.0,14.0,21.0,2.0,100.0
9/26/2018 20:35,2.0,21.0,23.0,2.0,100.0
9/26/2018 20:40,3.0,18.0,21.0,2.0,100.0
9/26/2018 20:45,3.0,19.0,22.0,2.0,100.0
9/26/2018 20:50,2.0,20.0,22.0,2.0,100.0
9/26/2018 20:55,5.0,16.0,21.0,2.0,100.0
9/13/2018 15:00,20.0,31.0,51.0,2.0,100.0
9/13/2018 15:05,15.0,33.0,48.0,2.0,100.0
9/13/2018 15:10,17.0,39.0,56.0,2.0,100.0
9/13/2018 15:15,13.0,28.0,41.0,2.0,100.0
9/13/2018 15:20,18.0,26.0,44.0,2.0,100.0
9/13/2018 15:25,13.0,36.0,49.0,2.0,100.0
9/13/2018 15:30,14.0,33.0,47.0,2.0,100.0
9/13/2018 15:35,33.0,38.0,71.0,2.0,100.0
9/13/2018 15:40,24.0,38.0,62.0,2.0,100.0
9/13/2018 15:45,27.0,37.0,64.0,2.0,100.0
9/13/2018 15:50,26.0,38.0,64.0,2.0,100.0
9/13/2018 15:55,35.0,39.0,74.0,2.0,100.0
9/13/2018 16:00,15.0,44.0,59.0,2.0,100.0
9/13/2018 16:05,24.0,45.0,69.0,2.0,100.0
9/13/2018 16:10,29.0,44.0,73.0,2.0,100.0
9/13/2018 16:15,34.0,46.0,80.0,2.0,100.0
9/13/2018 16:20,32.0,45.0,77.0,2.0,100.0
9/13/2018 16:25,20.0,40.0,60.0,2.0,100.0
9/13/2018 16:30,21.0,44.0,65.0,2.0,100.0
9/13/2018 16:35,32.0,47.0,79.0,2.0,100.0
9/13/2018 16:40,26.0,46.0,72.0,2.0,100.0
9/13/2018 16:45,36.0,47.0,83.0,2.0,100.0
9/13/2018 16:50,30.0,45.0,75.0,2.0,100.0
9/13/2018 16:55,23.0,46.0,69.0,2.0,100.0
9/13/2018 17:00,18.0,40.0,58.0,2.0,100.0
9/13/2018 17:05,27.0,57.0,84.0,2.0,100.0
9/13/2018 17:10,32.0,38.0,70.0,2.0,100.0
9/13/2018 17:15,15.0,38.0,53.0,2.0,100.0
9/13/2018 17:20,22.0,37.0,59.0,2.0,100.0
9/13/2018 17:25,23.0,40.0,63.0,2.0,100.0
9/13/2018 17:30,24.0,38.0,62.0,2.0,100.0
9/13/2018 17:35,19.0,37.0,56.0,2.0,100.0
9/13/2018 17:40,29.0,39.0,68.0,2.0,100.0
9/13/2018 17:45,29.0,37.0,66.0,2.0,100.0
9/13/2018 17:50,18.0,38.0,56.0,2.0,100.0
9/13/2018 17:55,18.0,38.0,56.0,2.0,100.0
9/13/2018 18:00,20.0,38.0,58.0,2.0,100.0
9/13/2018 18:05,12.0,34.0,46.0,2.0,100.0
9/13/2018 18:10,18.0,35.0,53.0,2.0,100.0
9/13/2018 18:15,19.0,37.0,56.0,2.0,100.0
9/13/2018 18:20,8.0,32.0,40.0,2.0,100.0
9/13/2018 18:25,13.0,31.0,44.0,2.0,100.0
9/13/2018 18:30,15.0,30.0,45.0,2.0,100.0
9/13/2018 18:35,12.0,33.0,45.0,2.0,100.0
9/13/2018 18:40,21.0,32.0,53.0,2.0,100.0
9/13/2018 18:45,8.0,29.0,37.0,2.0,100.0
9/13/2018 18:50,8.0,30.0,38.0,2.0,100.0
9/13/2018 18:55,12.0,27.0,39.0,2.0,100.0
9/13/2018 19:00,10.0,31.0,41.0,2.0,100.0
9/13/2018 19:05,2.0,35.0,37.0,2.0,100.0
9/13/2018 19:10,3.0,39.0,42.0,2.0,100.0
9/13/2018 19:15,4.0,37.0,41.0,2.0,100.0
9/13/2018 19:20,1.0,31.0,32.0,2.0,100.0
9/13/2018 19:25,3.0,19.0,22.0,2.0,100.0
9/13/2018 19:30,4.0,31.0,35.0,2.0,100.0
9/13/2018 19:35,3.0,30.0,33.0,2.0,100.0
9/13/2018 19:40,2.0,28.0,30.0,2.0,100.0
9/13/2018 19:45,5.0,40.0,45.0,2.0,100.0
9/13/2018 19:50,2.0,24.0,26.0,2.0,100.0
9/13/2018 19:55,3.0,38.0,41.0,2.0,100.0
9/13/2018 20:00,4.0,33.0,37.0,2.0,100.0
9/13/2018 20:05,0.0,20.0,20.0,2.0,100.0
9/13/2018 20:10,0.0,29.0,29.0,2.0,100.0
9/13/2018 20:15,3.0,39.0,42.0,2.0,100.0
9/13/2018 20:20,2.0,26.0,28.0,2.0,100.0
9/13/2018 20:25,2.0,19.0,21.0,2.0,100.0
9/13/2018 20:30,2.0,19.0,21.0,2.0,100.0
9/13/2018 20:35,1.0,19.0,20.0,2.0,100.0
9/13/2018 20:40,0.0,24.0,24.0,2.0,100.0
9/13/2018 20:45,0.0,21.0,21.0,2.0,100.0
9/13/2018 20:50,1.0,22.0,23.0,2.0,100.0
9/13/2018 20:55,0.0,20.0,20.0,2.0,100.0
9/14/2018 15:00,43.0,37.0,80.0,2.0,100.0
9/14/2018 15:05,21.0,37.0,58.0,2.0,100.0
9/14/2018 15:10,37.0,39.0,76.0,2.0,100.0
9/14/2018 15:15,28.0,38.0,66.0,2.0,100.0
9/14/2018 15:20,41.0,38.0,79.0,2.0,100.0
9/14/2018 15:25,29.0,39.0,68.0,2.0,100.0
9/14/2018 15:30,30.0,36.0,66.0,2.0,100.0
9/14/2018 15:35,29.0,32.0,61.0,2.0,100.0
9/14/2018 15:40,24.0,33.0,57.0,2.0,100.0
9/14/2018 15:45,27.0,35.0,62.0,2.0,100.0
9/14/2018 15:50,21.0,37.0,58.0,2.0,100.0
9/14/2018 15:55,25.0,34.0,59.0,2.0,100.0
9/14/2018 16:00,19.0,34.0,53.0,2.0,100.0
9/14/2018 16:05,16.0,38.0,54.0,2.0,100.0
9/14/2018 16:10,17.0,38.0,55.0,2.0,100.0
9/14/2018 16:15,25.0,37.0,62.0,2.0,100.0
9/14/2018 16:20,22.0,34.0,56.0,2.0,100.0
9/14/2018 16:25,18.0,38.0,56.0,2.0,100.0
9/14/2018 16:30,21.0,37.0,58.0,2.0,100.0
9/14/2018 16:35,25.0,43.0,68.0,2.0,100.0
9/14/2018 16:40,15.0,40.0,55.0,2.0,100.0
9/14/2018 16:45,31.0,44.0,75.0,2.0,100.0
9/14/2018 16:50,21.0,33.0,54.0,2.0,100.0
9/14/2018 16:55,32.0,47.0,79.0,2.0,100.0
9/14/2018 17:00,27.0,39.0,66.0,2.0,100.0
9/14/2018 17:05,33.0,37.0,70.0,2.0,100.0
9/14/2018 17:10,27.0,36.0,63.0,2.0,100.0
9/14/2018 17:15,18.0,38.0,56.0,2.0,100.0
9/14/2018 17:20,15.0,27.0,42.0,2.0,100.0
9/14/2018 17:25,12.0,30.0,42.0,2.0,100.0
9/14/2018 17:30,7.0,32.0,39.0,2.0,100.0
9/14/2018 17:35,18.0,37.0,55.0,2.0,100.0
9/14/2018 17:40,16.0,37.0,53.0,2.0,100.0
9/14/2018 17:45,9.0,23.0,32.0,2.0,100.0
9/14/2018 17:50,18.0,34.0,52.0,2.0,100.0
9/14/2018 17:55,6.0,24.0,30.0,2.0,100.0
9/14/2018 18:00,8.0,32.0,40.0,2.0,100.0
9/14/2018 18:05,6.0,30.0,36.0,2.0,100.0
9/14/2018 18:10,7.0,25.0,32.0,2.0,100.0
9/14/2018 18:15,6.0,26.0,32.0,2.0,100.0
9/14/2018 18:20,6.0,30.0,36.0,2.0,100.0
9/14/2018 18:25,11.0,22.0,33.0,2.0,100.0
9/14/2018 18:30,9.0,26.0,35.0,2.0,100.0
9/14/2018 18:35,13.0,29.0,42.0,2.0,100.0
9/14/2018 18:40,8.0,20.0,28.0,2.0,100.0
9/14/2018 18:45,13.0,31.0,44.0,2.0,100.0
9/14/2018 18:50,10.0,28.0,38.0,2.0,100.0
9/14/2018 18:55,6.0,23.0,29.0,2.0,100.0
9/14/2018 19:00,4.0,29.0,33.0,2.0,100.0
9/14/2018 19:05,4.0,37.0,41.0,2.0,100.0
9/14/2018 19:10,1.0,29.0,30.0,2.0,100.0
9/14/2018 19:15,2.0,41.0,43.0,2.0,100.0
9/14/2018 19:20,0.0,29.0,29.0,2.0,100.0
9/14/2018 19:25,3.0,32.0,35.0,2.0,100.0
9/14/2018 19:30,3.0,32.0,35.0,2.0,100.0
9/14/2018 19:35,2.0,34.0,36.0,2.0,100.0
9/14/2018 19:40,2.0,38.0,40.0,2.0,100.0
9/14/2018 19:45,5.0,40.0,45.0,2.0,100.0
9/14/2018 19:50,2.0,33.0,35.0,2.0,100.0
9/14/2018 19:55,5.0,47.0,52.0,2.0,100.0
9/14/2018 20:00,4.0,32.0,36.0,2.0,100.0
9/14/2018 20:05,4.0,33.0,37.0,2.0,100.0
9/14/2018 20:10,0.0,29.0,29.0,2.0,100.0
9/14/2018 20:15,2.0,27.0,29.0,2.0,100.0
9/14/2018 20:20,3.0,25.0,28.0,2.0,100.0
9/14/2018 20:25,2.0,22.0,24.0,2.0,100.0
9/14/2018 20:30,0.0,28.0,28.0,2.0,100.0
9/14/2018 20:35,0.0,23.0,23.0,2.0,100.0
9/14/2018 20:40,3.0,24.0,27.0,2.0,100.0
9/14/2018 20:45,2.0,22.0,24.0,2.0,100.0
9/14/2018 20:50,4.0,22.0,26.0,2.0,100.0
9/14/2018 20:55,0.0,17.0,17.0,2.0,100.0
9/17/2018 15:00,13.0,32.0,45.0,2.0,100.0
9/17/2018 15:05,29.0,37.0,66.0,2.0,100.0
9/17/2018 15:10,30.0,37.0,67.0,2.0,100.0
9/17/2018 15:15,55.0,37.0,92.0,2.0,100.0
9/17/2018 15:20,37.0,56.0,93.0,2.0,100.0
9/17/2018 15:25,22.0,37.0,59.0,2.0,100.0
9/17/2018 15:30,31.0,39.0,70.0,2.0,100.0
9/17/2018 15:35,37.0,39.0,76.0,2.0,100.0
9/17/2018 15:40,33.0,37.0,70.0,2.0,100.0
9/17/2018 15:45,36.0,37.0,73.0,2.0,100.0
9/17/2018 15:50,25.0,51.0,76.0,2.0,100.0
9/17/2018 15:55,42.0,54.0,96.0,2.0,100.0
9/17/2018 16:00,33.0,45.0,78.0,2.0,100.0
9/17/2018 16:05,38.0,46.0,84.0,2.0,100.0
9/17/2018 16:10,28.0,47.0,75.0,2.0,100.0
9/17/2018 16:15,31.0,43.0,74.0,2.0,100.0
9/17/2018 16:20,18.0,42.0,60.0,2.0,100.0
9/17/2018 16:25,8.0,45.0,53.0,2.0,100.0
9/17/2018 16:30,16.0,47.0,63.0,2.0,100.0
9/17/2018 16:35,25.0,46.0,71.0,2.0,100.0
9/17/2018 16:40,29.0,43.0,72.0,2.0,100.0
9/17/2018 16:45,27.0,45.0,72.0,2.0,100.0
9/17/2018 16:50,18.0,46.0,64.0,2.0,100.0
9/17/2018 16:55,29.0,45.0,74.0,2.0,100.0
9/17/2018 17:00,19.0,42.0,61.0,2.0,100.0
9/17/2018 17:05,15.0,34.0,49.0,2.0,100.0
9/17/2018 17:10,17.0,36.0,53.0,2.0,100.0
9/17/2018 17:15,24.0,38.0,62.0,2.0,100.0
9/17/2018 17:20,23.0,37.0,60.0,2.0,100.0
9/17/2018 17:25,18.0,34.0,52.0,2.0,100.0
9/17/2018 17:30,27.0,38.0,65.0,2.0,100.0
9/17/2018 17:35,20.0,38.0,58.0,2.0,100.0
9/17/2018 17:40,19.0,39.0,58.0,2.0,100.0
9/17/2018 17:45,25.0,37.0,62.0,2.0,100.0
9/17/2018 17:50,10.0,36.0,46.0,2.0,100.0
9/17/2018 17:55,12.0,31.0,43.0,2.0,100.0
9/17/2018 18:00,11.0,32.0,43.0,2.0,100.0
9/17/2018 18:05,20.0,31.0,51.0,2.0,100.0
9/17/2018 18:10,7.0,34.0,41.0,2.0,100.0
9/17/2018 18:15,11.0,31.0,42.0,2.0,100.0
9/17/2018 18:20,11.0,37.0,48.0,2.0,100.0
9/17/2018 18:25,15.0,35.0,50.0,2.0,100.0
9/17/2018 18:30,16.0,33.0,49.0,2.0,100.0
9/17/2018 18:35,10.0,36.0,46.0,2.0,100.0
9/17/2018 18:40,9.0,26.0,35.0,2.0,100.0
9/17/2018 18:45,14.0,40.0,54.0,2.0,100.0
9/17/2018 18:50,5.0,36.0,41.0,2.0,100.0
9/17/2018 18:55,7.0,23.0,30.0,2.0,100.0
9/17/2018 19:00,5.0,30.0,35.0,2.0,100.0
9/17/2018 19:05,6.0,39.0,45.0,2.0,100.0
9/17/2018 19:10,1.0,26.0,27.0,2.0,100.0
9/17/2018 19:15,1.0,26.0,27.0,2.0,100.0
9/17/2018 19:20,2.0,29.0,31.0,2.0,100.0
9/17/2018 19:25,1.0,27.0,28.0,2.0,100.0
9/17/2018 19:30,1.0,32.0,33.0,2.0,100.0
9/17/2018 19:35,3.0,29.0,32.0,2.0,100.0
9/17/2018 19:40,1.0,31.0,32.0,2.0,100.0
9/17/2018 19:45,1.0,31.0,32.0,2.0,100.0
9/17/2018 19:50,2.0,26.0,28.0,2.0,100.0
9/17/2018 19:55,2.0,33.0,35.0,2.0,100.0
9/17/2018 20:00,0.0,19.0,19.0,2.0,100.0
9/17/2018 20:05,3.0,26.0,29.0,2.0,100.0
9/17/2018 20:10,2.0,32.0,34.0,2.0,100.0
9/17/2018 20:15,0.0,23.0,23.0,2.0,100.0
9/17/2018 20:20,2.0,26.0,28.0,2.0,100.0
9/17/2018 20:25,2.0,23.0,25.0,2.0,100.0
9/17/2018 20:30,1.0,24.0,25.0,2.0,100.0
9/17/2018 20:35,5.0,21.0,26.0,2.0,100.0
9/17/2018 20:40,0.0,25.0,25.0,2.0,100.0
9/17/2018 20:45,3.0,17.0,20.0,2.0,100.0
9/17/2018 20:50,1.0,17.0,18.0,2.0,100.0
9/17/2018 20:55,1.0,15.0,16.0,2.0,100.0
9/18/2018 15:00,9.0,31.0,40.0,2.0,100.0
9/18/2018 15:05,9.0,36.0,45.0,2.0,100.0
9/18/2018 15:10,16.0,37.0,53.0,2.0,100.0
9/18/2018 15:15,11.0,31.0,42.0,2.0,100.0
9/18/2018 15:20,16.0,26.0,42.0,2.0,100.0
9/18/2018 15:25,15.0,28.0,43.0,2.0,100.0
9/18/2018 15:30,17.0,28.0,45.0,2.0,100.0
9/18/2018 15:35,19.0,36.0,55.0,2.0,100.0
9/18/2018 15:40,21.0,30.0,51.0,2.0,100.0
9/18/2018 15:45,23.0,36.0,59.0,2.0,100.0
9/18/2018 15:50,14.0,38.0,52.0,2.0,100.0
9/18/2018 15:55,17.0,33.0,50.0,2.0,100.0
9/18/2018 16:00,22.0,44.0,66.0,2.0,100.0
9/18/2018 16:05,20.0,40.0,60.0,2.0,100.0
9/18/2018 16:10,23.0,44.0,67.0,2.0,100.0
9/18/2018 16:15,23.0,45.0,68.0,2.0,100.0
9/18/2018 16:20,25.0,47.0,72.0,2.0,100.0
9/18/2018 16:25,23.0,42.0,65.0,2.0,100.0
9/18/2018 16:30,23.0,39.0,62.0,2.0,100.0
9/18/2018 16:35,15.0,38.0,53.0,2.0,100.0
9/18/2018 16:40,22.0,45.0,67.0,2.0,100.0
9/18/2018 16:45,8.0,34.0,42.0,2.0,100.0
9/18/2018 16:50,10.0,34.0,44.0,2.0,100.0
9/18/2018 16:55,18.0,33.0,51.0,2.0,100.0
9/18/2018 17:00,20.0,37.0,57.0,2.0,100.0
9/18/2018 17:05,10.0,38.0,48.0,2.0,100.0
9/18/2018 17:10,18.0,37.0,55.0,2.0,100.0
9/18/2018 17:15,16.0,36.0,52.0,2.0,100.0
9/18/2018 17:20,15.0,37.0,52.0,2.0,100.0
9/18/2018 17:25,21.0,38.0,59.0,2.0,100.0
9/18/2018 17:30,13.0,36.0,49.0,2.0,100.0
9/18/2018 17:35,10.0,40.0,50.0,2.0,100.0
9/18/2018 17:40,9.0,31.0,40.0,2.0,100.0
9/18/2018 17:45,9.0,39.0,48.0,2.0,100.0
9/18/2018 17:50,15.0,32.0,47.0,2.0,100.0
9/18/2018 17:55,8.0,32.0,40.0,2.0,100.0
9/18/2018 18:00,12.0,26.0,38.0,2.0,100.0
9/18/2018 18:05,9.0,32.0,41.0,2.0,100.0
9/18/2018 18:10,14.0,30.0,44.0,2.0,100.0
9/18/2018 18:15,8.0,32.0,40.0,2.0,100.0
9/18/2018 18:20,14.0,33.0,47.0,2.0,100.0
9/18/2018 18:25,10.0,30.0,40.0,2.0,100.0
9/18/2018 18:30,7.0,37.0,44.0,2.0,100.0
9/18/2018 18:35,7.0,39.0,46.0,2.0,100.0
9/18/2018 18:40,10.0,28.0,38.0,2.0,100.0
9/18/2018 18:45,9.0,24.0,33.0,2.0,100.0
9/18/2018 18:50,16.0,20.0,36.0,2.0,100.0
9/18/2018 18:55,10.0,25.0,35.0,2.0,100.0
9/18/2018 19:00,6.0,35.0,41.0,2.0,100.0
9/18/2018 19:05,3.0,44.0,47.0,2.0,100.0
9/18/2018 19:10,1.0,39.0,40.0,2.0,100.0
9/18/2018 19:15,2.0,29.0,31.0,2.0,100.0
9/18/2018 19:20,1.0,25.0,26.0,2.0,100.0
9/18/2018 19:25,1.0,26.0,27.0,2.0,100.0
9/18/2018 19:30,1.0,28.0,29.0,2.0,100.0
9/18/2018 19:35,1.0,46.0,47.0,2.0,100.0
9/18/2018 19:40,3.0,32.0,35.0,2.0,100.0
9/18/2018 19:45,5.0,32.0,37.0,2.0,100.0
9/18/2018 19:50,2.0,28.0,30.0,2.0,100.0
9/18/2018 19:55,0.0,29.0,29.0,2.0,100.0
9/18/2018 20:00,4.0,37.0,41.0,2.0,100.0
9/18/2018 20:05,2.0,21.0,23.0,2.0,100.0
9/18/2018 20:10,1.0,32.0,33.0,2.0,100.0
9/18/2018 20:15,0.0,17.0,17.0,2.0,100.0
9/18/2018 20:20,0.0,20.0,20.0,2.0,100.0
9/18/2018 20:25,0.0,24.0,24.0,2.0,100.0
9/18/2018 20:30,2.0,19.0,21.0,2.0,100.0
9/18/2018 20:35,1.0,24.0,25.0,2.0,100.0
9/18/2018 20:40,0.0,18.0,18.0,2.0,100.0
9/18/2018 20:45,0.0,15.0,15.0,2.0,100.0
9/18/2018 20:50,0.0,22.0,22.0,2.0,100.0
9/18/2018 20:55,1.0,19.0,20.0,2.0,100.0
9/19/2018 15:00,10.0,29.0,39.0,2.0,100.0
9/19/2018 15:05,18.0,35.0,53.0,2.0,100.0
9/19/2018 15:10,16.0,38.0,54.0,2.0,100.0
9/19/2018 15:15,9.0,22.0,31.0,2.0,100.0
9/19/2018 15:20,12.0,33.0,45.0,2.0,100.0
9/19/2018 15:25,13.0,27.0,40.0,2.0,100.0
9/19/2018 15:30,13.0,31.0,44.0,2.0,100.0
9/19/2018 15:35,17.0,32.0,49.0,2.0,100.0
9/19/2018 15:40,22.0,32.0,54.0,2.0,100.0
9/19/2018 15:45,29.0,37.0,66.0,2.0,100.0
9/19/2018 15:50,14.0,31.0,45.0,2.0,100.0
9/19/2018 15:55,15.0,35.0,50.0,2.0,100.0
9/19/2018 16:00,27.0,41.0,68.0,2.0,100.0
9/19/2018 16:05,23.0,42.0,65.0,2.0,100.0
9/19/2018 16:10,22.0,43.0,65.0,2.0,100.0
9/19/2018 16:15,29.0,45.0,74.0,2.0,100.0
9/19/2018 16:20,33.0,46.0,79.0,2.0,100.0
9/19/2018 16:25,25.0,45.0,70.0,2.0,100.0
9/19/2018 16:30,30.0,45.0,75.0,2.0,100.0
9/19/2018 16:35,34.0,47.0,81.0,2.0,100.0
9/19/2018 16:40,29.0,46.0,75.0,2.0,100.0
9/19/2018 16:45,19.0,52.0,71.0,2.0,100.0
9/19/2018 16:50,41.0,52.0,93.0,2.0,100.0
9/19/2018 16:55,16.0,46.0,62.0,2.0,100.0
9/19/2018 17:00,7.0,37.0,44.0,2.0,100.0
9/19/2018 17:05,18.0,34.0,52.0,2.0,100.0
9/19/2018 17:10,14.0,38.0,52.0,2.0,100.0
9/19/2018 17:15,14.0,38.0,52.0,2.0,100.0
9/19/2018 17:20,18.0,38.0,56.0,2.0,100.0
9/19/2018 17:25,25.0,37.0,62.0,2.0,100.0
9/19/2018 17:30,26.0,37.0,63.0,2.0,100.0
9/19/2018 17:35,27.0,37.0,64.0,2.0,100.0
9/19/2018 17:40,22.0,38.0,60.0,2.0,100.0
9/19/2018 17:45,30.0,35.0,65.0,2.0,100.0
9/19/2018 17:50,15.0,38.0,53.0,2.0,100.0
9/19/2018 17:55,19.0,38.0,57.0,2.0,100.0
9/19/2018 18:00,19.0,38.0,57.0,2.0,100.0
9/19/2018 18:05,10.0,36.0,46.0,2.0,100.0
9/19/2018 18:10,15.0,37.0,52.0,2.0,100.0
9/19/2018 18:15,9.0,30.0,39.0,2.0,100.0
9/19/2018 18:20,20.0,34.0,54.0,2.0,100.0
9/19/2018 18:25,10.0,22.0,32.0,2.0,100.0
9/19/2018 18:30,14.0,30.0,44.0,2.0,100.0
9/19/2018 18:35,14.0,32.0,46.0,2.0,100.0
9/19/2018 18:40,20.0,37.0,57.0,2.0,100.0
9/19/2018 18:45,13.0,31.0,44.0,2.0,100.0
9/19/2018 18:50,10.0,29.0,39.0,2.0,100.0
9/19/2018 18:55,14.0,36.0,50.0,2.0,100.0
9/19/2018 19:00,10.0,30.0,40.0,2.0,100.0
9/19/2018 19:05,7.0,45.0,52.0,2.0,100.0
9/19/2018 19:10,0.0,22.0,22.0,2.0,100.0
9/19/2018 19:15,3.0,34.0,37.0,2.0,100.0
9/19/2018 19:20,1.0,36.0,37.0,2.0,100.0
9/19/2018 19:25,3.0,33.0,36.0,2.0,100.0
9/19/2018 19:30,0.0,35.0,35.0,2.0,100.0
9/19/2018 19:35,4.0,46.0,50.0,2.0,100.0
9/19/2018 19:40,3.0,39.0,42.0,2.0,100.0
9/19/2018 19:45,3.0,30.0,33.0,2.0,100.0
9/19/2018 19:50,4.0,30.0,34.0,2.0,100.0
9/19/2018 19:55,2.0,26.0,28.0,2.0,100.0
9/19/2018 20:00,3.0,27.0,30.0,2.0,100.0
9/19/2018 20:05,5.0,22.0,27.0,2.0,100.0
9/19/2018 20:10,3.0,35.0,38.0,2.0,100.0
9/19/2018 20:15,5.0,21.0,26.0,2.0,100.0
9/19/2018 20:20,3.0,27.0,30.0,2.0,100.0
9/19/2018 20:25,0.0,25.0,25.0,2.0,100.0
9/19/2018 20:30,2.0,22.0,24.0,2.0,100.0
9/19/2018 20:35,1.0,24.0,25.0,2.0,100.0
9/19/2018 20:40,1.0,35.0,36.0,2.0,100.0
9/19/2018 20:45,0.0,23.0,23.0,2.0,100.0
9/19/2018 20:50,1.0,21.0,22.0,2.0,100.0
9/19/2018 20:55,1.0,11.0,12.0,2.0,100.0
9/06/2018 15:00,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:05,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:10,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:15,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:20,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:25,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:30,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:35,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:40,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:45,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:50,0.0,0.0,0.0,2.0,0.0
9/06/2018 15:55,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:00,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:05,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:10,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:15,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:20,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:25,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:30,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:35,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:40,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:45,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:50,0.0,0.0,0.0,2.0,0.0
9/06/2018 16:55,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:00,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:05,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:10,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:15,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:20,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:25,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:30,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:35,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:40,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:45,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:50,0.0,0.0,0.0,2.0,0.0
9/06/2018 17:55,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:00,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:05,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:10,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:15,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:20,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:25,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:30,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:35,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:40,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:45,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:50,0.0,0.0,0.0,2.0,0.0
9/06/2018 18:55,0.0,0.0,0.0,2.0,0.0
9/06/2018 19:00,0.0,0.0,0.0,2.0,0.0
9/06/2018 19:05,0.0,0.0,0.0,2.0,0.0
9/06/2018 19:10,0.0,0.0,0.0,2.0,0.0
9/06/2018 19:15,0.0,0.0,0.0,2.0,0.0
