5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 2 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
8/22/2018 16:15,68,0,68,2,50
8/22/2018 16:20,79,0,79,2,50
8/22/2018 16:25,104,0,104,2,50
8/22/2018 16:30,93,0,93,2,50
8/22/2018 16:35,86,0,86,2,50
8/22/2018 16:40,92,0,92,2,50
8/22/2018 16:45,88,0,88,2,50
8/22/2018 16:50,85,0,85,2,50
8/22/2018 16:55,88,0,88,2,50
8/22/2018 17:00,88,0,88,2,50
8/22/2018 17:05,100,0,100,2,50
8/22/2018 17:10,95,0,95,2,50
8/22/2018 17:15,98,0,98,2,50
8/22/2018 17:20,86,0,86,2,50
8/22/2018 17:25,79,0,79,2,50
8/22/2018 17:30,68,0,68,2,50
8/22/2018 17:35,70,0,70,2,50
8/22/2018 17:40,59,0,59,2,50
8/22/2018 17:45,56,0,56,2,50
8/22/2018 17:50,52,0,52,2,50
8/22/2018 17:55,53,0,53,2,50
8/22/2018 18:00,57,0,57,2,50
8/22/2018 18:05,52,0,52,2,50
8/22/2018 18:10,48,0,48,2,50
8/22/2018 18:15,48,0,48,2,50
8/22/2018 18:20,35,0,35,2,50
8/22/2018 18:25,48,0,48,2,50
8/22/2018 18:30,55,0,55,2,50
8/22/2018 18:35,51,0,51,2,50
8/22/2018 18:40,41,0,41,2,50
8/22/2018 18:45,34,0,34,2,50
8/22/2018 18:50,30,0,30,2,50
8/22/2018 18:55,22,0,22,2,50
8/22/2018 19:00,31,0,31,2,50
8/22/2018 19:05,30,0,30,2,50
8/22/2018 19:10,24,0,24,2,50
8/22/2018 19:15,20,0,20,2,50
8/22/2018 19:20,16,0,16,2,50
8/22/2018 19:25,21,0,21,2,50
8/22/2018 19:30,21,0,21,2,50
8/22/2018 19:35,20,0,20,2,50
8/22/2018 19:40,21,0,21,2,50
8/22/2018 19:45,20,0,20,2,50
8/22/2018 19:50,18,0,18,2,50
8/22/2018 19:55,16,0,16,2,50
8/22/2018 20:00,22,0,22,2,50
8/22/2018 20:05,22,0,22,2,50
8/22/2018 20:10,16,0,16,2,50
8/22/2018 20:15,17,0,17,2,50
8/22/2018 20:20,24,0,24,2,50
8/22/2018 20:25,18,0,18,2,50
8/22/2018 20:30,10,0,10,2,50
8/22/2018 20:35,21,0,21,2,50
8/22/2018 20:40,19,0,19,2,50
8/22/2018 20:45,13,0,13,2,50
8/22/2018 20:50,8,0,8,2,50
8/22/2018 20:55,19,0,19,2,50
8/09/2018 15:00,60,0,60,2,50
8/09/2018 15:05,57,0,57,2,50
8/09/2018 15:10,47,0,47,2,50
8/09/2018 15:15,56,0,56,2,50
8/09/2018 15:20,48,0,48,2,50
8/09/2018 15:25,45,0,45,2,50
8/09/2018 15:30,66,0,66,2,50
8/09/2018 15:35,71,0,71,2,50
8/09/2018 15:40,82,0,82,2,50
8/09/2018 15:45,101,0,101,2,50
8/09/2018 15:50,91,0,91,2,50
8/09/2018 15:55,101,0,101,2,50
8/09/2018 16:00,96,0,96,2,50
8/09/2018 16:05,83,0,83,2,50
8/09/2018 16:10,86,0,86,2,50
8/09/2018 16:15,79,0,79,2,50
8/09/2018 16:20,92,0,92,2,50
8/09/2018 16:25,103,0,103,2,50
8/09/2018 16:30,91,0,91,2,50
8/09/2018 16:35,74,0,74,2,50
8/09/2018 16:40,81,0,81,2,50
8/09/2018 16:45,102,0,102,2,50
8/09/2018 16:50,106,0,106,2,50
8/09/2018 16:55,97,0,97,2,50
8/09/2018 17:00,90,0,90,2,50
8/09/2018 17:05,84,0,84,2,50
8/09/2018 17:10,102,0,102,2,50
8/09/2018 17:15,82,0,82,2,50
8/09/2018 17:20,86,0,86,2,50
8/09/2018 17:25,83,0,83,2,50
8/09/2018 17:30,81,0,81,2,50
8/09/2018 17:35,64,0,64,2,50
8/09/2018 17:40,61,0,61,2,50
8/09/2018 17:45,71,0,71,2,50
8/09/2018 17:50,67,0,67,2,50
8/09/2018 17:55,56,0,56,2,50
8/09/2018 18:00,49,0,49,2,50
8/09/2018 18:05,49,0,49,2,50
8/09/2018 18:10,46,0,46,2,50
8/09/2018 18:15,36,0,36,2,50
8/09/2018 18:20,31,0,31,2,50
8/09/2018 18:25,33,0,33,2,50
8/09/2018 18:30,30,0,30,2,50
8/09/2018 18:35,24,0,24,2,50
8/09/2018 18:40,20,0,20,2,50
8/09/2018 18:45,32,0,32,2,50
8/09/2018 18:50,33,0,33,2,50
8/09/2018 18:55,31,0,31,2,50
8/09/2018 19:00,34,0,34,2,50
8/09/2018 19:05,18,0,18,2,50
8/09/2018 19:10,27,0,27,2,50
8/09/2018 19:15,31,0,31,2,50
8/09/2018 19:20,26,0,26,2,50
8/09/2018 19:25,24,0,24,2,50
8/09/2018 19:30,23,0,23,2,50
8/09/2018 19:35,16,0,16,2,50
8/09/2018 19:40,24,0,24,2,50
8/09/2018 19:45,21,0,21,2,50
8/09/2018 19:50,25,0,25,2,50
8/09/2018 19:55,15,0,15,2,50
8/09/2018 20:00,17,0,17,2,50
8/09/2018 20:05,18,0,18,2,50
8/09/2018 20:10,18,0,18,2,50
8/09/2018 20:15,16,0,16,2,50
8/09/2018 20:20,14,0,14,2,50
8/09/2018 20:25,15,0,15,2,50
8/09/2018 20:30,19,0,19,2,50
8/09/2018 20:35,19,0,19,2,50
8/09/2018 20:40,16,0,16,2,50
8/09/2018 20:45,11,0,11,2,50
8/09/2018 20:50,10,0,10,2,50
8/09/2018 20:55,11,0,11,2,50
8/10/2018 15:00,98,0,98,2,50
8/10/2018 15:05,101,0,101,2,50
8/10/2018 15:10,87,0,87,2,50
8/10/2018 15:15,94,0,94,2,50
8/10/2018 15:20,89,0,89,2,50
8/10/2018 15:25,79,0,79,2,50
8/10/2018 15:30,75,0,75,2,50
8/10/2018 15:35,109,0,109,2,50
8/10/2018 15:40,104,0,104,2,50
8/10/2018 15:45,94,0,94,2,50
8/10/2018 15:50,101,0,101,2,50
8/10/2018 15:55,116,0,116,2,50
8/10/2018 16:00,82,0,82,2,50
8/10/2018 16:05,65,0,65,2,50
8/10/2018 16:10,68,0,68,2,50
8/10/2018 16:15,70,0,70,2,50
8/10/2018 16:20,69,0,69,2,50
8/10/2018 16:25,79,0,79,2,50
8/10/2018 16:30,80,0,80,2,50
8/10/2018 16:35,73,0,73,2,50
8/10/2018 16:40,105,0,105,2,50
8/10/2018 16:45,94,0,94,2,50
8/10/2018 16:50,77,0,77,2,50
8/10/2018 16:55,66,0,66,2,50
8/10/2018 17:00,68,0,68,2,50
8/10/2018 17:05,59,0,59,2,50
8/10/2018 17:10,49,0,49,2,50
8/10/2018 17:15,58,0,58,2,50
8/10/2018 17:20,54,0,54,2,50
8/10/2018 17:25,63,0,63,2,50
8/10/2018 17:30,71,0,71,2,50
8/10/2018 17:35,43,0,43,2,50
8/10/2018 17:40,50,0,50,2,50
8/10/2018 17:45,53,0,53,2,50
8/10/2018 17:50,41,0,41,2,50
8/10/2018 17:55,50,0,50,2,50
8/10/2018 18:00,30,0,30,2,50
8/10/2018 18:05,44,0,44,2,50
8/10/2018 18:10,30,0,30,2,50
8/10/2018 18:15,35,0,35,2,50
8/10/2018 18:20,28,0,28,2,50
8/10/2018 18:25,28,0,28,2,50
8/10/2018 18:30,23,0,23,2,50
8/10/2018 18:35,29,0,29,2,50
8/10/2018 18:40,20,0,20,2,50
8/10/2018 18:45,25,0,25,2,50
8/10/2018 18:50,30,0,30,2,50
8/10/2018 18:55,34,0,34,2,50
8/10/2018 19:00,24,0,24,2,50
8/10/2018 19:05,23,0,23,2,50
8/10/2018 19:10,40,0,40,2,50
8/10/2018 19:15,27,0,27,2,50
8/10/2018 19:20,18,0,18,2,50
8/10/2018 19:25,17,0,17,2,50
8/10/2018 19:30,23,0,23,2,50
8/10/2018 19:35,16,0,16,2,50
8/10/2018 19:40,25,0,25,2,50
8/10/2018 19:45,19,0,19,2,50
8/10/2018 19:50,19,0,19,2,50
8/10/2018 19:55,11,0,11,2,50
8/10/2018 20:00,20,0,20,2,50
8/10/2018 20:05,13,0,13,2,50
8/10/2018 20:10,18,0,18,2,50
8/10/2018 20:15,15,0,15,2,50
8/10/2018 20:20,18,0,18,2,50
8/10/2018 20:25,19,0,19,2,50
8/10/2018 20:30,16,0,16,2,50
8/10/2018 20:35,17,0,17,2,50
8/10/2018 20:40,12,0,12,2,50
8/10/2018 20:45,11,0,11,2,50
8/10/2018 20:50,9,0,9,2,50
8/10/2018 20:55,10,0,10,2,50
8/13/2018 15:00,112,0,112,2,50
8/13/2018 15:05,109,0,109,2,50
8/13/2018 15:10,62,0,62,2,50
8/13/2018 15:15,39,0,39,2,50
8/13/2018 15:20,66,0,66,2,50
8/13/2018 15:25,54,0,54,2,50
8/13/2018 15:30,44,0,44,2,50
8/13/2018 15:35,78,0,78,2,50
8/13/2018 15:40,79,0,79,2,50
8/13/2018 15:45,100,0,100,2,50
8/13/2018 15:50,103,0,103,2,50
8/13/2018 15:55,117,0,117,2,50
8/13/2018 16:00,101,0,101,2,50
8/13/2018 16:05,89,0,89,2,50
8/13/2018 16:10,93,0,93,2,50
8/13/2018 16:15,99,0,99,2,50
8/13/2018 16:20,113,0,113,2,50
8/13/2018 16:25,93,0,93,2,50
8/13/2018 16:30,78,0,78,2,50
8/13/2018 16:35,89,0,89,2,50
8/13/2018 16:40,100,0,100,2,50
8/13/2018 16:45,80,0,80,2,50
8/13/2018 16:50,68,0,68,2,50
8/13/2018 16:55,93,0,93,2,50
8/13/2018 17:00,82,0,82,2,50
8/13/2018 17:05,89,0,89,2,50
8/13/2018 17:10,84,0,84,2,50
8/13/2018 17:15,96,0,96,2,50
8/13/2018 17:20,80,0,80,2,50
8/13/2018 17:25,90,0,90,2,50
8/13/2018 17:30,91,0,91,2,50
8/13/2018 17:35,94,0,94,2,50
8/13/2018 17:40,66,0,66,2,50
8/13/2018 17:45,66,0,66,2,50
8/13/2018 17:50,59,0,59,2,50
8/13/2018 17:55,53,0,53,2,50
8/13/2018 18:00,64,0,64,2,50
8/13/2018 18:05,45,0,45,2,50
8/13/2018 18:10,50,0,50,2,50
8/13/2018 18:15,34,0,34,2,50
8/13/2018 18:20,41,0,41,2,50
8/13/2018 18:25,56,0,56,2,50
8/13/2018 18:30,43,0,43,2,50
8/13/2018 18:35,36,0,36,2,50
8/13/2018 18:40,19,0,19,2,50
8/13/2018 18:45,21,0,21,2,50
8/13/2018 18:50,20,0,20,2,50
8/13/2018 18:55,21,0,21,2,50
8/13/2018 19:00,27,0,27,2,50
8/13/2018 19:05,26,0,26,2,50
8/13/2018 19:10,27,0,27,2,50
8/13/2018 19:15,32,0,32,2,50
8/13/2018 19:20,22,0,22,2,50
8/13/2018 19:25,27,0,27,2,50
8/13/2018 19:30,15,0,15,2,50
8/13/2018 19:35,17,0,17,2,50
8/13/2018 19:40,16,0,16,2,50
8/13/2018 19:45,18,0,18,2,50
8/13/2018 19:50,22,0,22,2,50
8/13/2018 19:55,17,0,17,2,50
8/13/2018 20:00,19,0,19,2,50
8/13/2018 20:05,19,0,19,2,50
8/13/2018 20:10,17,0,17,2,50
8/13/2018 20:15,19,0,19,2,50
8/13/2018 20:20,18,0,18,2,50
8/13/2018 20:25,10,0,10,2,50
8/13/2018 20:30,15,0,15,2,50
8/13/2018 20:35,12,0,12,2,50
8/13/2018 20:40,13,0,13,2,50
8/13/2018 20:45,14,0,14,2,50
8/13/2018 20:50,8,0,8,2,50
8/13/2018 20:55,6,0,6,2,50
8/14/2018 15:00,47,0,47,2,50
8/14/2018 15:05,39,0,39,2,50
8/14/2018 15:10,57,0,57,2,50
8/14/2018 15:15,66,0,66,2,50
8/14/2018 15:20,78,0,78,2,50
8/14/2018 15:25,65,0,65,2,50
8/14/2018 15:30,67,0,67,2,50
8/14/2018 15:35,76,0,76,2,50
8/14/2018 15:40,89,0,89,2,50
8/14/2018 15:45,78,0,78,2,50
8/14/2018 15:50,85,0,85,2,50
8/14/2018 15:55,81,0,81,2,50
8/14/2018 16:00,83,0,83,2,50
8/14/2018 16:05,80,0,80,2,50
8/14/2018 16:10,84,0,84,2,50
8/14/2018 16:15,98,0,98,2,50
8/14/2018 16:20,88,0,88,2,50
8/14/2018 16:25,86,0,86,2,50
8/14/2018 16:30,75,0,75,2,50
8/14/2018 16:35,92,0,92,2,50
8/14/2018 16:40,87,0,87,2,50
8/14/2018 16:45,90,0,90,2,50
8/14/2018 16:50,84,0,84,2,50
8/14/2018 16:55,78,0,78,2,50
8/14/2018 17:00,83,0,83,2,50
8/14/2018 17:05,87,0,87,2,50
8/14/2018 17:10,61,0,61,2,50
8/14/2018 17:15,85,0,85,2,50
8/14/2018 17:20,79,0,79,2,50
8/14/2018 17:25,94,0,94,2,50
8/14/2018 17:30,75,0,75,2,50
8/14/2018 17:35,61,0,61,2,50
8/14/2018 17:40,94,0,94,2,50
8/14/2018 17:45,75,0,75,2,50
8/14/2018 17:50,61,0,61,2,50
8/14/2018 17:55,84,0,84,2,50
8/14/2018 18:00,62,0,62,2,50
8/14/2018 18:05,62,0,62,2,50
8/14/2018 18:10,38,0,38,2,50
8/14/2018 18:15,39,0,39,2,50
8/14/2018 18:20,35,0,35,2,50
8/14/2018 18:25,38,0,38,2,50
8/14/2018 18:30,36,0,36,2,50
8/14/2018 18:35,45,0,45,2,50
8/14/2018 18:40,37,0,37,2,50
8/14/2018 18:45,27,0,27,2,50
8/14/2018 18:50,32,0,32,2,50
8/14/2018 18:55,25,0,25,2,50
8/14/2018 19:00,16,0,16,2,50
8/14/2018 19:05,28,0,28,2,50
8/14/2018 19:10,21,0,21,2,50
8/14/2018 19:15,20,0,20,2,50
8/14/2018 19:20,17,0,17,2,50
8/14/2018 19:25,28,0,28,2,50
8/14/2018 19:30,26,0,26,2,50
8/14/2018 19:35,20,0,20,2,50
8/14/2018 19:40,15,0,15,2,50
8/14/2018 19:45,29,0,29,2,50
8/14/2018 19:50,13,0,13,2,50
8/14/2018 19:55,20,0,20,2,50
8/14/2018 20:00,17,0,17,2,50
8/14/2018 20:05,15,0,15,2,50
8/14/2018 20:10,11,0,11,2,50
8/14/2018 20:15,13,0,13,2,50
8/14/2018 20:20,21,0,21,2,50
8/14/2018 20:25,16,0,16,2,50
8/14/2018 20:30,16,0,16,2,50
8/14/2018 20:35,19,0,19,2,50
8/14/2018 20:40,8,0,8,2,50
8/14/2018 20:45,20,0,20,2,50
8/14/2018 20:50,16,0,16,2,50
8/14/2018 20:55,12,0,12,2,50
8/15/2018 15:00,48,0,48,2,50
8/15/2018 15:05,55,0,55,2,50
8/15/2018 15:10,52,0,52,2,50
8/15/2018 15:15,74,0,74,2,50
8/15/2018 15:20,57,0,57,2,50
8/15/2018 15:25,68,0,68,2,50
8/15/2018 15:30,56,0,56,2,50
8/15/2018 15:35,75,0,75,2,50
8/15/2018 15:40,87,0,87,2,50
8/15/2018 15:45,99,0,99,2,50
8/15/2018 15:50,90,0,90,2,50
8/15/2018 15:55,87,0,87,2,50
8/15/2018 16:00,85,0,85,2,50
8/15/2018 16:05,77,0,77,2,50
8/15/2018 16:10,90,0,90,2,50
8/15/2018 16:15,95,0,95,2,50
8/15/2018 16:20,83,0,83,2,50
8/15/2018 16:25,103,0,103,2,50
8/15/2018 16:30,99,0,99,2,50
8/15/2018 16:35,99,0,99,2,50
8/15/2018 16:40,102,0,102,2,50
8/15/2018 16:45,94,0,94,2,50
8/15/2018 16:50,99,0,99,2,50
8/15/2018 16:55,80,0,80,2,50
8/15/2018 17:00,81,0,81,2,50
8/15/2018 17:05,80,0,80,2,50
8/15/2018 17:10,73,0,73,2,50
8/15/2018 17:15,81,0,81,2,50
8/15/2018 17:20,95,0,95,2,50
8/15/2018 17:25,87,0,87,2,50
8/15/2018 17:30,95,0,95,2,50
8/15/2018 17:35,96,0,96,2,50
8/15/2018 17:40,85,0,85,2,50
8/15/2018 17:45,85,0,85,2,50
8/15/2018 17:50,71,0,71,2,50
8/15/2018 17:55,69,0,69,2,50
8/15/2018 18:00,78,0,78,2,50
8/15/2018 18:05,77,0,77,2,50
8/15/2018 18:10,64,0,64,2,50
8/15/2018 18:15,64,0,64,2,50
8/15/2018 18:20,68,0,68,2,50
8/15/2018 18:25,52,0,52,2,50
8/15/2018 18:30,46,0,46,2,50
8/15/2018 18:35,39,0,39,2,50
8/15/2018 18:40,36,0,36,2,50
8/15/2018 18:45,42,0,42,2,50
8/15/2018 18:50,36,0,36,2,50
8/15/2018 18:55,30,0,30,2,50
8/15/2018 19:00,32,0,32,2,50
8/15/2018 19:05,25,0,25,2,50
8/15/2018 19:10,31,0,31,2,50
8/15/2018 19:15,24,0,24,2,50
8/15/2018 19:20,8,0,8,2,50
8/15/2018 19:25,20,0,20,2,50
8/15/2018 19:30,18,0,18,2,50
8/15/2018 19:35,17,0,17,2,50
8/15/2018 19:40,25,0,25,2,50
8/15/2018 19:45,23,0,23,2,50
8/15/2018 19:50,28,0,28,2,50
8/15/2018 19:55,16,0,16,2,50
8/15/2018 20:00,22,0,22,2,50
8/15/2018 20:05,21,0,21,2,50
8/15/2018 20:10,17,0,17,2,50
8/15/2018 20:15,11,0,11,2,50
8/15/2018 20:20,9,0,9,2,50
8/15/2018 20:25,20,0,20,2,50
8/15/2018 20:30,20,0,20,2,50
8/15/2018 20:35,16,0,16,2,50
8/15/2018 20:40,14,0,14,2,50
8/15/2018 20:45,15,0,15,2,50
8/15/2018 20:50,15,0,15,2,50
8/15/2018 20:55,11,0,11,2,50
10/25/2018 15:00,66,0,66,2,50
10/25/2018 15:05,67,0,67,2,50
10/25/2018 15:10,66,0,66,2,50
10/25/2018 15:15,50,0,50,2,50
10/25/2018 15:20,65,0,65,2,50
10/25/2018 15:25,59,0,59,2,50
10/25/2018 15:30,77,0,77,2,50
10/25/2018 15:35,103,0,103,2,50
10/25/2018 15:40,105,0,105,2,50
10/25/2018 15:45,102,0,102,2,50
10/25/2018 15:50,92,0,92,2,50
10/25/2018 15:55,96,0,96,2,50
10/25/2018 16:00,98,0,98,2,50
10/25/2018 16:05,91,0,91,2,50
10/25/2018 16:10,104,0,104,2,50
10/25/2018 16:15,46,0,46,2,50
10/25/2018 16:20,32,0,32,2,50
10/25/2018 16:25,44,0,44,2,50
10/25/2018 16:30,37,0,37,2,50
10/25/2018 16:35,38,0,38,2,50
10/25/2018 16:40,31,0,31,2,50
10/25/2018 16:45,41,0,41,2,50
10/25/2018 16:50,26,0,26,2,50
10/25/2018 16:55,33,0,33,2,50
10/25/2018 17:00,25,0,25,2,50
10/25/2018 17:05,44,0,44,2,50
10/25/2018 17:10,68,0,68,2,50
10/25/2018 17:15,59,0,59,2,50
10/25/2018 17:20,68,0,68,2,50
10/25/2018 17:25,51,0,51,2,50
10/25/2018 17:30,76,0,76,2,50
10/25/2018 17:35,68,0,68,2,50
10/25/2018 17:40,52,0,52,2,50
10/25/2018 17:45,45,0,45,2,50
10/25/2018 17:50,46,0,46,2,50
10/25/2018 17:55,50,0,50,2,50
10/25/2018 18:00,58,0,58,2,50
10/25/2018 18:05,48,0,48,2,50
10/25/2018 18:10,36,0,36,2,50
10/25/2018 18:15,41,0,41,2,50
10/25/2018 18:20,41,0,41,2,50
10/25/2018 18:25,38,0,38,2,50
10/25/2018 18:30,48,0,48,2,50
10/25/2018 18:35,35,0,35,2,50
10/25/2018 18:40,37,0,37,2,50
10/25/2018 18:45,46,0,46,2,50
10/25/2018 18:50,31,0,31,2,50
10/25/2018 18:55,32,0,32,2,50
10/25/2018 19:00,27,0,27,2,50
10/25/2018 19:05,30,0,30,2,50
10/25/2018 19:10,29,0,29,2,50
10/25/2018 19:15,26,0,26,2,50
10/25/2018 19:20,22,0,22,2,50
10/25/2018 19:25,19,0,19,2,50
10/25/2018 19:30,20,0,20,2,50
10/25/2018 19:35,20,0,20,2,50
10/25/2018 19:40,33,0,33,2,50
10/25/2018 19:45,20,0,20,2,50
10/25/2018 19:50,22,0,22,2,50
10/25/2018 19:55,12,0,12,2,50
10/25/2018 20:00,14,0,14,2,50
10/25/2018 20:05,14,0,14,2,50
10/25/2018 20:10,14,0,14,2,50
10/25/2018 20:15,20,0,20,2,50
10/25/2018 20:20,18,0,18,2,50
10/25/2018 20:25,10,0,10,2,50
10/25/2018 20:30,15,0,15,2,50
10/25/2018 20:35,16,0,16,2,50
10/25/2018 20:40,12,0,12,2,50
10/25/2018 20:45,9,0,9,2,50
10/25/2018 20:50,18,0,18,2,50
10/25/2018 20:55,9,0,9,2,50
10/26/2018 15:00,78,0,78,2,50
10/26/2018 15:05,83,0,83,2,50
10/26/2018 15:10,98,0,98,2,50
10/26/2018 15:15,99,0,99,2,50
10/26/2018 15:20,98,0,98,2,50
10/26/2018 15:25,98,0,98,2,50
10/26/2018 15:30,96,0,96,2,50
10/26/2018 15:35,86,0,86,2,50
10/26/2018 15:40,101,0,101,2,50
10/26/2018 15:45,96,0,96,2,50
10/26/2018 15:50,95,0,95,2,50
10/26/2018 15:55,83,0,83,2,50
10/26/2018 16:00,74,0,74,2,50
10/26/2018 16:05,84,0,84,2,50
10/26/2018 16:10,88,0,88,2,50
10/26/2018 16:15,94,0,94,2,50
10/26/2018 16:20,98,0,98,2,50
10/26/2018 16:25,77,0,77,2,50
10/26/2018 16:30,63,0,63,2,50
10/26/2018 16:35,68,0,68,2,50
10/26/2018 16:40,91,0,91,2,50
10/26/2018 16:45,78,0,78,2,50
10/26/2018 16:50,76,0,76,2,50
10/26/2018 16:55,86,0,86,2,50
10/26/2018 17:00,94,0,94,2,50
10/26/2018 17:05,86,0,86,2,50
10/26/2018 17:10,81,0,81,2,50
10/26/2018 17:15,72,0,72,2,50
10/26/2018 17:20,66,0,66,2,50
10/26/2018 17:25,61,0,61,2,50
10/26/2018 17:30,58,0,58,2,50
10/26/2018 17:35,62,0,62,2,50
10/26/2018 17:40,45,0,45,2,50
10/26/2018 17:45,43,0,43,2,50
10/26/2018 17:50,44,0,44,2,50
10/26/2018 17:55,50,0,50,2,50
10/26/2018 18:00,40,0,40,2,50
10/26/2018 18:05,33,0,33,2,50
10/26/2018 18:10,41,0,41,2,50
10/26/2018 18:15,27,0,27,2,50
10/26/2018 18:20,33,0,33,2,50
10/26/2018 18:25,41,0,41,2,50
10/26/2018 18:30,33,0,33,2,50
10/26/2018 18:35,29,0,29,2,50
10/26/2018 18:40,26,0,26,2,50
10/26/2018 18:45,24,0,24,2,50
10/26/2018 18:50,16,0,16,2,50
10/26/2018 18:55,30,0,30,2,50
10/26/2018 19:00,24,0,24,2,50
10/26/2018 19:05,29,0,29,2,50
10/26/2018 19:10,20,0,20,2,50
10/26/2018 19:15,22,0,22,2,50
10/26/2018 19:20,15,0,15,2,50
10/26/2018 19:25,20,0,20,2,50
10/26/2018 19:30,13,0,13,2,50
10/26/2018 19:35,13,0,13,2,50
10/26/2018 19:40,19,0,19,2,50
10/26/2018 19:45,14,0,14,2,50
10/26/2018 19:50,21,0,21,2,50
10/26/2018 19:55,21,0,21,2,50
10/26/2018 20:00,14,0,14,2,50
10/26/2018 20:05,14,0,14,2,50
10/26/2018 20:10,20,0,20,2,50
10/26/2018 20:15,13,0,13,2,50
10/26/2018 20:20,12,0,12,2,50
10/26/2018 20:25,11,0,11,2,50
10/26/2018 20:30,11,0,11,2,50
10/26/2018 20:35,7,0,7,2,50
10/26/2018 20:40,6,0,6,2,50
10/26/2018 20:45,11,0,11,2,50
10/26/2018 20:50,15,0,15,2,50
10/26/2018 20:55,14,0,14,2,50
10/29/2018 15:00,84,0,84,2,50
10/29/2018 15:05,85,0,85,2,50
10/29/2018 15:10,89,0,89,2,50
10/29/2018 15:15,103,0,103,2,50
10/29/2018 15:20,109,0,109,2,50
10/29/2018 15:25,96,0,96,2,50
10/29/2018 15:30,104,0,104,2,50
10/29/2018 15:35,115,0,115,2,50
10/29/2018 15:40,119,0,119,2,50
10/29/2018 15:45,118,0,118,2,50
10/29/2018 15:50,99,0,99,2,50
10/29/2018 15:55,87,0,87,2,50
10/29/2018 16:00,91,0,91,2,50
10/29/2018 16:05,98,0,98,2,50
10/29/2018 16:10,102,0,102,2,50
10/29/2018 16:15,105,0,105,2,50
10/29/2018 16:20,97,0,97,2,50
10/29/2018 16:25,105,0,105,2,50
10/29/2018 16:30,101,0,101,2,50
10/29/2018 16:35,105,0,105,2,50
10/29/2018 16:40,100,0,100,2,50
10/29/2018 16:45,91,0,91,2,50
10/29/2018 16:50,99,0,99,2,50
10/29/2018 16:55,99,0,99,2,50
10/29/2018 17:00,101,0,101,2,50
10/29/2018 17:05,103,0,103,2,50
10/29/2018 17:10,105,0,105,2,50
10/29/2018 17:15,103,0,103,2,50
10/29/2018 17:20,105,0,105,2,50
10/29/2018 17:25,87,0,87,2,50
10/29/2018 17:30,87,0,87,2,50
10/29/2018 17:35,80,0,80,2,50
10/29/2018 17:40,82,0,82,2,50
10/29/2018 17:45,80,0,80,2,50
10/29/2018 17:50,58,0,58,2,50
10/29/2018 17:55,51,0,51,2,50
10/29/2018 18:00,57,0,57,2,50
10/29/2018 18:05,36,0,36,2,50
10/29/2018 18:10,38,0,38,2,50
10/29/2018 18:15,39,0,39,2,50
10/29/2018 18:20,53,0,53,2,50
10/29/2018 18:25,45,0,45,2,50
10/29/2018 18:30,33,0,33,2,50
10/29/2018 18:35,34,0,34,2,50
10/29/2018 18:40,42,0,42,2,50
10/29/2018 18:45,38,0,38,2,50
10/29/2018 18:50,37,0,37,2,50
10/29/2018 18:55,27,0,27,2,50
10/29/2018 19:00,16,0,16,2,50
10/29/2018 19:05,21,0,21,2,50
10/29/2018 19:10,26,0,26,2,50
10/29/2018 19:15,34,0,34,2,50
10/29/2018 19:20,28,0,28,2,50
10/29/2018 19:25,22,0,22,2,50
10/29/2018 19:30,20,0,20,2,50
10/29/2018 19:35,13,0,13,2,50
10/29/2018 19:40,17,0,17,2,50
10/29/2018 19:45,14,0,14,2,50
10/29/2018 19:50,14,0,14,2,50
10/29/2018 19:55,11,0,11,2,50
10/29/2018 20:00,18,0,18,2,50
10/29/2018 20:05,16,0,16,2,50
10/29/2018 20:10,18,0,18,2,50
10/29/2018 20:15,8,0,8,2,50
10/29/2018 20:20,21,0,21,2,50
10/29/2018 20:25,11,0,11,2,50
10/29/2018 20:30,16,0,16,2,50
10/29/2018 20:35,9,0,9,2,50
10/29/2018 20:40,9,0,9,2,50
10/29/2018 20:45,12,0,12,2,50
10/29/2018 20:50,7,0,7,2,50
10/29/2018 20:55,9,0,9,2,50
10/30/2018 15:00,59,0,59,2,50
10/30/2018 15:05,47,0,47,2,50
10/30/2018 15:10,65,0,65,2,50
10/30/2018 15:15,52,0,52,2,50
10/30/2018 15:20,70,0,70,2,50
10/30/2018 15:25,85,0,85,2,50
10/30/2018 15:30,93,0,93,2,50
10/30/2018 15:35,76,0,76,2,50
10/30/2018 15:40,95,0,95,2,50
10/30/2018 15:45,88,0,88,2,50
10/30/2018 15:50,97,0,97,2,50
10/30/2018 15:55,109,0,109,2,50
10/30/2018 16:00,85,0,85,2,50
10/30/2018 16:05,95,0,95,2,50
10/30/2018 16:10,97,0,97,2,50
10/30/2018 16:15,91,0,91,2,50
10/30/2018 16:20,87,0,87,2,50
10/30/2018 16:25,69,0,69,2,50
10/30/2018 16:30,70,0,70,2,50
10/30/2018 16:35,83,0,83,2,50
10/30/2018 16:40,95,0,95,2,50
10/30/2018 16:45,80,0,80,2,50
10/30/2018 16:50,91,0,91,2,50
10/30/2018 16:55,95,0,95,2,50
10/30/2018 17:00,91,0,91,2,50
10/30/2018 17:05,85,0,85,2,50
10/30/2018 17:10,80,0,80,2,50
10/30/2018 17:15,97,0,97,2,50
10/30/2018 17:20,92,0,92,2,50
10/30/2018 17:25,87,0,87,2,50
